timestamp,mid,buy_vol,sell_vol,delta,cvd,ob_imbalance
2025-10-14 05:40:04+00:00,26499.691028,25.811404,59.656962,-33.845558,-404.015835,0.017748
2025-10-14 05:40:05+00:00,26499.139650,48.469327,72.144837,-23.675511,-427.691346,0.563804
2025-10-14 05:40:06+00:00,26499.682108,41.189442,49.003966,-7.814523,-435.505869,0.590269
2025-10-14 05:40:07+00:00,26500.357230,81.216755,50.364213,30.852542,-404.653327,0.857473
2025-10-14 05:40:08+00:00,26500.218083,64.901400,40.106697,24.794703,-379.858624,0.522581
2025-10-14 05:40:09+00:00,26500.997961,35.861156,20.822610,15.038546,-364.820078,0.486162
2025-10-14 05:40:10+00:00,26501.092704,109.258975,29.212454,80.046521,-284.773557,0.791451
2025-10-14 05:40:11+00:00,26501.609923,68.382109,28.053154,40.328955,-244.444602,0.572183
2025-10-14 05:40:12+00:00,26501.483282,121.628626,92.346726,29.281900,-215.162701,0.799475
2025-10-14 05:40:13+00:00,26501.917391,59.863239,33.937148,25.926091,-189.236610,0.885782
2025-10-14 05:40:14+00:00,26501.448246,67.325796,79.000825,-11.675028,-200.911638,0.861059
2025-10-14 05:40:15+00:00,26501.723996,77.062159,32.445609,44.616549,-156.295089,0.441970
2025-10-14 05:40:16+00:00,26501.485730,54.526355,28.756036,25.770319,-130.524770,0.042626
2025-10-14 05:40:17+00:00,26501.405544,51.151726,23.378684,27.773042,-102.751728,0.745647
2025-10-14 05:40:18+00:00,26501.686092,53.991010,40.411633,13.579376,-89.172351,0.605297
2025-10-14 05:40:19+00:00,26501.746521,72.145696,33.680898,38.464799,-50.707552,0.885062
2025-10-14 05:40:20+00:00,26501.689589,53.515863,17.110818,36.405046,-14.302507,0.242844
2025-10-14 05:40:21+00:00,26502.011923,56.717517,25.050472,31.667045,17.364538,0.789542
2025-10-14 05:40:22+00:00,26502.365827,54.087425,27.998755,26.088670,43.453209,0.561961
2025-10-14 05:40:23+00:00,26501.682620,43.635239,30.317012,13.318227,56.771436,0.753504
2025-10-14 05:40:24+00:00,26501.925364,94.051434,57.803499,36.247935,93.019370,0.858660
2025-10-14 05:40:25+00:00,26502.217958,82.275288,39.658996,42.616292,135.635662,0.826074
2025-10-14 05:40:26+00:00,26501.835471,30.786699,12.686932,18.099767,153.735429,0.811460
2025-10-14 05:40:27+00:00,26501.994595,63.615259,40.468404,23.146856,176.882285,0.875564
2025-10-14 05:40:28+00:00,26501.344719,36.322284,46.617713,-10.295429,166.586856,0.762795
2025-10-14 05:40:29+00:00,26502.007149,67.322968,50.055383,17.267585,183.854441,0.739917
2025-10-14 05:40:30+00:00,26501.869902,49.211188,20.716806,28.494382,212.348823,0.910142
2025-10-14 05:40:31+00:00,26501.809452,52.292747,16.176240,36.116506,248.465329,0.254945
2025-10-14 05:40:32+00:00,26502.351910,43.199435,30.864623,12.334812,260.800141,0.927039
2025-10-14 05:40:33+00:00,26502.255145,33.804143,17.376425,16.427718,277.227859,0.968313
2025-10-14 05:40:34+00:00,26502.509587,52.143666,23.163386,28.980280,306.208139,0.961909
2025-10-14 05:40:35+00:00,26501.983908,73.358694,59.369919,13.988775,320.196915,0.985140
2025-10-14 05:40:36+00:00,26501.690224,39.374998,74.458849,-35.083851,285.113063,0.979024
2025-10-14 05:40:37+00:00,26501.011964,20.085465,105.596675,-85.511210,199.601853,0.924458
2025-10-14 05:40:38+00:00,26500.901069,25.931185,48.711769,-22.780585,176.821269,0.532282
2025-10-14 05:40:39+00:00,26501.376359,19.114395,42.680975,-23.566580,153.254689,0.803345
2025-10-14 05:40:40+00:00,26501.464678,16.442437,27.516156,-11.073720,142.180969,0.922724
2025-10-14 05:40:41+00:00,26501.863676,65.043861,20.649719,44.394142,186.575112,0.378441
2025-10-14 05:40:42+00:00,26501.356085,43.390172,119.040180,-75.650009,110.925103,0.471545
2025-10-14 05:40:43+00:00,26500.922324,35.532484,97.632662,-62.100178,48.824925,0.155988
2025-10-14 05:40:44+00:00,26500.691100,41.422873,71.750267,-30.327394,18.497531,0.055574
2025-10-14 05:40:45+00:00,26500.952661,46.911670,85.902630,-38.990960,-20.493429,0.232044
2025-10-14 05:40:46+00:00,26501.108954,34.889762,68.840979,-33.951217,-54.444646,-0.085918
2025-10-14 05:40:47+00:00,26501.087877,40.570878,46.790371,-6.219492,-60.664138,-0.334855
2025-10-14 05:40:48+00:00,26501.368103,70.235086,37.459178,32.775909,-27.888230,-0.411449
2025-10-14 05:40:49+00:00,26501.279554,24.620150,27.193129,-2.572978,-30.461208,0.415253
2025-10-14 05:40:50+00:00,26501.253401,14.238960,35.968205,-21.729245,-52.190453,0.577868
2025-10-14 05:40:51+00:00,26501.853503,40.036980,16.332476,23.704505,-28.485948,0.546230
2025-10-14 05:40:52+00:00,26501.553658,24.884200,18.429592,6.454608,-22.031340,-0.396265
2025-10-14 05:40:53+00:00,26501.620447,74.566602,16.801403,57.765199,35.733859,-0.479965
2025-10-14 05:40:54+00:00,26502.360900,51.058605,34.946082,16.112523,51.846382,-0.156956
2025-10-14 05:40:55+00:00,26502.379478,49.347279,36.975161,12.372118,64.218500,0.161400
2025-10-14 05:40:56+00:00,26502.683179,46.884423,23.565753,23.318670,87.537170,-0.179179
2025-10-14 05:40:57+00:00,26502.363319,56.233199,21.523692,34.709507,122.246677,0.428072
2025-10-14 05:40:58+00:00,26503.257123,17.465884,38.299692,-20.833808,101.412869,0.265638
2025-10-14 05:40:59+00:00,26502.154691,89.245212,66.734319,22.510892,123.923762,0.029000
2025-10-14 05:41:00+00:00,26501.592434,54.159542,67.385613,-13.226071,110.697691,-0.431367
2025-10-14 05:41:01+00:00,26501.075197,41.218752,59.971607,-18.752855,91.944835,-0.345998
2025-10-14 05:41:02+00:00,26501.826160,107.768603,28.751961,79.016642,170.961477,0.431664
2025-10-14 05:41:03+00:00,26501.969676,60.214900,11.089451,49.125450,220.086927,-0.235804
2025-10-14 05:41:04+00:00,26501.821254,33.233786,71.050626,-37.816840,182.270087,-0.263855
2025-10-14 05:41:05+00:00,26501.193594,36.383126,51.528899,-15.145773,167.124314,-0.548494
2025-10-14 05:41:06+00:00,26501.350510,36.557304,46.000302,-9.442998,157.681316,0.207370
2025-10-14 05:41:07+00:00,26501.387442,31.945187,59.350101,-27.404913,130.276403,-0.129148
2025-10-14 05:41:08+00:00,26501.043075,38.925561,55.631474,-16.705913,113.570490,-0.030906
2025-10-14 05:41:09+00:00,26500.326168,18.308486,31.617664,-13.309179,100.261312,-0.592009
2025-10-14 05:41:10+00:00,26499.801702,64.111806,77.768987,-13.657182,86.604130,-0.259730
2025-10-14 05:41:11+00:00,26499.904888,14.551453,40.461988,-25.910534,60.693595,-0.549071
2025-10-14 05:41:12+00:00,26500.052840,35.262787,53.151123,-17.888336,42.805259,-0.050635
2025-10-14 05:41:13+00:00,26500.086695,13.955900,56.272794,-42.316894,0.488365,0.465147
2025-10-14 05:41:14+00:00,26500.014080,21.674647,44.308148,-22.633501,-22.145136,-0.453503
2025-10-14 05:41:15+00:00,26499.179250,13.776000,49.696615,-35.920616,-58.065752,-0.577773
2025-10-14 05:41:16+00:00,26499.212523,24.195403,40.991713,-16.796311,-74.862063,-0.003957
2025-10-14 05:41:17+00:00,26498.735136,44.024992,29.598408,14.426584,-60.435478,0.245137
2025-10-14 05:41:18+00:00,26498.770665,28.733179,79.355592,-50.622413,-111.057891,-0.319603
2025-10-14 05:41:19+00:00,26499.005475,44.479110,64.447109,-19.967999,-131.025891,-0.303349
2025-10-14 05:41:20+00:00,26498.699025,25.958000,44.181586,-18.223586,-149.249477,-0.078180
2025-10-14 05:41:21+00:00,26498.232531,91.226616,129.594235,-38.367619,-187.617096,-0.295818
2025-10-14 05:41:22+00:00,26498.723469,20.582820,55.560576,-34.977756,-222.594852,-0.202048
2025-10-14 05:41:23+00:00,26498.905427,20.280632,73.891112,-53.610481,-276.205333,-0.709615
2025-10-14 05:41:24+00:00,26498.618702,39.236466,45.693525,-6.457059,-282.662392,-0.720897
2025-10-14 05:41:25+00:00,26497.220216,22.926403,76.529072,-53.602669,-336.265061,-0.587926
2025-10-14 05:41:26+00:00,26497.231781,20.068152,34.209337,-14.141185,-350.406246,-0.411210
2025-10-14 05:41:27+00:00,26497.563234,30.831352,38.246255,-7.414903,-357.821149,-0.585325
2025-10-14 05:41:28+00:00,26498.122896,21.502773,29.765921,-8.263148,-366.084297,-0.727263
2025-10-14 05:41:29+00:00,26497.826504,27.517793,54.316272,-26.798479,-392.882776,-0.678802
2025-10-14 05:41:30+00:00,26497.550254,33.660066,43.058701,-9.398634,-402.281410,-0.838348
2025-10-14 05:41:31+00:00,26497.371889,39.708267,67.903786,-28.195519,-430.476929,-0.773725
2025-10-14 05:41:32+00:00,26497.800106,27.680035,48.402092,-20.722057,-451.198986,-0.969990
2025-10-14 05:41:33+00:00,26497.273309,29.702158,82.327043,-52.624885,-503.823872,-0.991552
2025-10-14 05:41:34+00:00,26497.254128,25.748776,52.903613,-27.154837,-530.978709,-0.996939
2025-10-14 05:41:35+00:00,26496.851642,70.442873,110.142143,-39.699270,-570.677979,-0.942295
2025-10-14 05:41:36+00:00,26497.017703,28.814435,47.465825,-18.651390,-589.329369,-0.971880
2025-10-14 05:41:37+00:00,26496.321417,47.024607,55.548668,-8.524061,-597.853430,-0.963543
2025-10-14 05:41:38+00:00,26496.544875,22.746436,32.232131,-9.485695,-607.339124,-0.962668
2025-10-14 05:41:39+00:00,26496.353725,45.201099,41.339151,3.861948,-603.477177,-0.960810
2025-10-14 05:41:40+00:00,26496.293590,67.183835,114.687732,-47.503897,-650.981074,-0.968559
2025-10-14 05:41:41+00:00,26496.587978,13.270600,25.348171,-12.077571,-663.058645,-0.976844
2025-10-14 05:41:42+00:00,26497.170310,31.440561,88.984781,-57.544220,-720.602865,-0.953508
2025-10-14 05:41:43+00:00,26496.404968,37.115879,52.485804,-15.369925,-735.972790,-0.964849
2025-10-14 05:41:44+00:00,26496.923405,21.079562,51.573006,-30.493444,-766.466234,-0.971317
2025-10-14 05:41:45+00:00,26497.225217,30.976140,87.157427,-56.181287,-822.647521,-0.971713
2025-10-14 05:41:46+00:00,26497.120850,15.755741,42.140652,-26.384911,-849.032433,-0.980414
2025-10-14 05:41:47+00:00,26497.819300,34.592174,28.454313,6.137860,-842.894572,-0.971255
2025-10-14 05:41:48+00:00,26497.935571,48.924410,26.562467,22.361944,-820.532629,-0.977440
2025-10-14 05:41:49+00:00,26498.571689,92.904203,29.921741,62.982462,-757.550166,-0.919042
2025-10-14 05:41:50+00:00,26498.309825,38.945866,17.463716,21.482150,-736.068017,-0.769939
2025-10-14 05:41:51+00:00,26497.921979,65.839637,20.925765,44.913871,-691.154145,-0.330043
2025-10-14 05:41:52+00:00,26498.525812,55.341389,24.215552,31.125837,-660.028308,-0.606789
2025-10-14 05:41:53+00:00,26499.565484,57.215003,23.958235,33.256768,-626.771540,-0.575366
2025-10-14 05:41:54+00:00,26499.869989,74.116690,43.113456,31.003233,-595.768307,-0.294742
2025-10-14 05:41:55+00:00,26500.292155,32.993459,19.140537,13.852921,-581.915385,-0.067074
2025-10-14 05:41:56+00:00,26500.064872,35.576725,31.731698,3.845026,-578.070359,0.136492
2025-10-14 05:41:57+00:00,26499.438723,34.636307,29.638419,4.997888,-573.072471,-0.316493
2025-10-14 05:41:58+00:00,26499.339109,61.884526,48.318318,13.566208,-559.506263,0.123592
2025-10-14 05:41:59+00:00,26500.055340,78.922075,71.165615,7.756459,-551.749803,-0.396419
2025-10-14 05:42:00+00:00,26499.176711,57.264848,31.366899,25.897949,-525.851854,-0.680601
2025-10-14 05:42:01+00:00,26498.953268,47.566511,52.581573,-5.015062,-530.866917,0.372585
2025-10-14 05:42:02+00:00,26498.062931,19.917692,71.834375,-51.916683,-582.783599,0.038411
2025-10-14 05:42:03+00:00,26498.138231,24.562465,51.256359,-26.693894,-609.477493,-0.232312
2025-10-14 05:42:04+00:00,26498.574021,31.056273,39.132490,-8.076217,-617.553710,-0.111712
2025-10-14 05:42:05+00:00,26498.005441,21.263270,34.223851,-12.960582,-630.514292,0.286880
2025-10-14 05:42:06+00:00,26497.837197,40.509885,133.112471,-92.602586,-723.116878,-0.090459
2025-10-14 05:42:07+00:00,26498.489788,26.577171,51.781232,-25.204062,-748.320939,-0.676871
2025-10-14 05:42:08+00:00,26498.466920,35.128690,43.765339,-8.636648,-756.957588,0.125535
2025-10-14 05:42:09+00:00,26497.901326,22.209798,65.936439,-43.726641,-800.684229,0.243989
2025-10-14 05:42:10+00:00,26497.306474,34.459762,36.955100,-2.495338,-803.179567,0.255389
2025-10-14 05:42:11+00:00,26496.389540,20.025309,47.564213,-27.538904,-830.718471,-0.047583
2025-10-14 05:42:12+00:00,26496.799526,24.315497,57.488050,-33.172553,-863.891024,0.055348
2025-10-14 05:42:13+00:00,26496.487481,42.195754,53.327338,-11.131585,-875.022608,-0.385604
2025-10-14 05:42:14+00:00,26497.027124,41.028961,31.451251,9.577710,-865.444898,0.044176
2025-10-14 05:42:15+00:00,26497.473379,43.667649,80.347679,-36.680031,-902.124929,-0.215166
2025-10-14 05:42:16+00:00,26497.193525,23.321883,22.544199,0.777684,-901.347245,-0.453381
2025-10-14 05:42:17+00:00,26496.979492,33.432558,57.718541,-24.285982,-925.633227,-0.386956
2025-10-14 05:42:18+00:00,26497.384633,48.490076,72.585939,-24.095864,-949.729091,-0.319609
2025-10-14 05:42:19+00:00,26497.487829,37.583082,49.333006,-11.749925,-961.479016,-0.250746
2025-10-14 05:42:20+00:00,26497.645603,33.328456,20.584987,12.743469,-948.735546,-0.306514
2025-10-14 05:42:21+00:00,26496.897850,36.267427,53.534707,-17.267281,-966.002827,0.063104
2025-10-14 05:42:22+00:00,26497.360196,21.920650,39.236358,-17.315708,-983.318535,-0.730533
2025-10-14 05:42:23+00:00,26496.980172,26.313271,70.023276,-43.710005,-1027.028540,-0.127923
2025-10-14 05:42:24+00:00,26495.947077,33.579183,94.552447,-60.973263,-1088.001804,-0.599043
2025-10-14 05:42:25+00:00,26495.706653,44.018940,104.740308,-60.721368,-1148.723172,-0.819204
2025-10-14 05:42:26+00:00,26495.959416,35.151120,28.006789,7.144331,-1141.578841,-0.910040
2025-10-14 05:42:27+00:00,26496.999382,18.910130,52.263354,-33.353224,-1174.932064,-0.696076
2025-10-14 05:42:28+00:00,26496.860971,28.920313,39.180147,-10.259834,-1185.191899,-0.934831
2025-10-14 05:42:29+00:00,26496.272765,39.332363,56.942972,-17.610609,-1202.802508,-0.622901
2025-10-14 05:42:30+00:00,26497.321258,67.454601,47.666960,19.787641,-1183.014866,-0.937139
2025-10-14 05:42:31+00:00,26497.430347,29.593479,16.568240,13.025238,-1169.989628,-0.739742
2025-10-14 05:42:32+00:00,26497.339231,80.554487,39.514623,41.039864,-1128.949764,-0.827845
2025-10-14 05:42:33+00:00,26496.864789,62.149008,93.015519,-30.866511,-1159.816275,-0.345081
2025-10-14 05:42:34+00:00,26496.430261,23.195832,16.699139,6.496693,-1153.319582,-0.894745
2025-10-14 05:42:35+00:00,26497.172557,65.404026,27.582537,37.821489,-1115.498093,-0.643200
2025-10-14 05:42:36+00:00,26497.080173,44.186770,20.867141,23.319628,-1092.178465,-0.799701
2025-10-14 05:42:37+00:00,26496.862907,15.402715,58.851439,-43.448724,-1135.627189,-0.369741
2025-10-14 05:42:38+00:00,26496.661521,24.421709,39.072763,-14.651054,-1150.278243,-0.320500
2025-10-14 05:42:39+00:00,26497.443016,84.625894,26.993643,57.632251,-1092.645992,-0.073995
2025-10-14 05:42:40+00:00,26497.196863,50.895525,51.047180,-0.151655,-1092.797647,-0.675928
2025-10-14 05:42:41+00:00,26497.528290,39.423932,43.597274,-4.173341,-1096.970989,-0.361217
2025-10-14 05:42:42+00:00,26497.684762,72.365320,20.369767,51.995553,-1044.975435,-0.279422
2025-10-14 05:42:43+00:00,26497.826598,88.075126,78.385678,9.689448,-1035.285987,-0.071993
2025-10-14 05:42:44+00:00,26497.439830,32.029058,28.226326,3.802731,-1031.483256,0.073178
2025-10-14 05:42:45+00:00,26497.782565,37.643898,29.339033,8.304865,-1023.178391,0.347670
2025-10-14 05:42:46+00:00,26498.569318,32.984779,4.557750,28.427028,-994.751363,-0.646123
2025-10-14 05:42:47+00:00,26498.562576,38.584185,24.110532,14.473653,-980.277710,-0.045365
2025-10-14 05:42:48+00:00,26498.146546,34.264026,42.373481,-8.109455,-988.387165,0.447781
2025-10-14 05:42:49+00:00,26497.560367,11.650996,32.886146,-21.235151,-1009.622316,0.198613
2025-10-14 05:42:50+00:00,26497.680849,69.009007,41.814447,27.194561,-982.427755,0.424469
2025-10-14 05:42:51+00:00,26497.581500,42.092419,34.778748,7.313671,-975.114084,-0.318509
2025-10-14 05:42:52+00:00,26497.562480,28.191305,40.253863,-12.062559,-987.176643,0.138022
2025-10-14 05:42:53+00:00,26497.598527,38.661589,14.697207,23.964382,-963.212261,-0.146263
2025-10-14 05:42:54+00:00,26496.932276,32.069547,56.336532,-24.266985,-987.479246,0.378533
2025-10-14 05:42:55+00:00,26497.339352,22.701416,41.631860,-18.930444,-1006.409690,0.119927
2025-10-14 05:42:56+00:00,26497.483169,26.523391,81.852227,-55.328836,-1061.738526,0.367528
2025-10-14 05:42:57+00:00,26497.479419,26.203221,27.355354,-1.152133,-1062.890659,0.316904
2025-10-14 05:42:58+00:00,26497.620324,61.659956,21.500733,40.159223,-1022.731436,0.319914
2025-10-14 05:42:59+00:00,26498.087067,45.103142,19.662341,25.440801,-997.290635,0.097083
2025-10-14 05:43:00+00:00,26498.136186,77.163553,31.356515,45.807039,-951.483596,0.211770
2025-10-14 05:43:01+00:00,26497.758292,49.070449,18.494838,30.575612,-920.907984,0.223631
2025-10-14 05:43:02+00:00,26498.336600,89.474799,18.461008,71.013790,-849.894194,0.311372
2025-10-14 05:43:03+00:00,26498.152922,56.418313,17.194630,39.223682,-810.670511,0.464297
2025-10-14 05:43:04+00:00,26497.833690,33.619619,30.704981,2.914638,-807.755874,0.617232
2025-10-14 05:43:05+00:00,26497.123733,35.478750,55.981001,-20.502251,-828.258125,0.265849
2025-10-14 05:43:06+00:00,26497.163417,41.623539,53.579329,-11.955790,-840.213914,0.652860
2025-10-14 05:43:07+00:00,26496.704549,34.391024,53.423600,-19.032576,-859.246490,0.506268
2025-10-14 05:43:08+00:00,26496.500793,25.171291,62.579852,-37.408562,-896.655052,0.415428
2025-10-14 05:43:09+00:00,26496.756514,39.455301,78.945705,-39.490403,-936.145455,0.116745
2025-10-14 05:43:10+00:00,26496.812751,23.957735,47.246160,-23.288425,-959.433880,0.359295
2025-10-14 05:43:11+00:00,26497.332107,33.399427,9.483463,23.915964,-935.517916,0.607742
2025-10-14 05:43:12+00:00,26497.509429,69.795494,7.503058,62.292436,-873.225479,0.511501
2025-10-14 05:43:13+00:00,26497.349981,67.643680,36.611854,31.031826,-842.193653,0.485517
2025-10-14 05:43:14+00:00,26497.227535,9.770247,41.095483,-31.325236,-873.518889,0.218643
2025-10-14 05:43:15+00:00,26497.022786,31.996735,43.703715,-11.706980,-885.225870,-0.032156
2025-10-14 05:43:16+00:00,26497.364981,54.702969,53.963886,0.739082,-884.486787,0.104770
2025-10-14 05:43:17+00:00,26497.408044,47.333728,16.772021,30.561707,-853.925080,-0.434290
2025-10-14 05:43:18+00:00,26497.246549,35.057457,41.822795,-6.765337,-860.690417,0.315913
2025-10-14 05:43:19+00:00,26497.679635,40.552058,24.329269,16.222788,-844.467629,0.656249
2025-10-14 05:43:20+00:00,26497.754069,46.382580,38.981432,7.401148,-837.066481,0.640292
2025-10-14 05:43:21+00:00,26497.562477,57.313306,29.627855,27.685450,-809.381030,-0.040434
2025-10-14 05:43:22+00:00,26496.879321,17.529441,28.901780,-11.372338,-820.753369,0.544780
2025-10-14 05:43:23+00:00,26497.124740,13.600515,40.335247,-26.734731,-847.488100,0.263301
2025-10-14 05:43:24+00:00,26497.273309,38.987211,89.340369,-50.353158,-897.841258,0.069547
2025-10-14 05:43:25+00:00,26497.331610,114.316220,28.553461,85.762759,-812.078499,-0.176099
2025-10-14 05:43:26+00:00,26497.160150,20.399022,61.918487,-41.519466,-853.597965,-0.234040
2025-10-14 05:43:27+00:00,26496.802371,28.967073,79.768837,-50.801764,-904.399728,0.547860
2025-10-14 05:43:28+00:00,26496.735372,18.270125,48.087309,-29.817184,-934.216912,-0.128958
2025-10-14 05:43:29+00:00,26496.885370,16.358163,35.376784,-19.018621,-953.235533,0.108011
2025-10-14 05:43:30+00:00,26496.863973,22.209078,56.912773,-34.703695,-987.939228,-0.070866
2025-10-14 05:43:31+00:00,26496.834889,42.400608,119.916991,-77.516382,-1065.455610,-0.475114
2025-10-14 05:43:32+00:00,26496.653546,42.235558,61.252133,-19.016575,-1084.472185,-0.207514
2025-10-14 05:43:33+00:00,26496.855278,22.294423,41.007250,-18.712828,-1103.185012,-0.392269
2025-10-14 05:43:34+00:00,26497.004816,52.920860,75.174493,-22.253633,-1125.438646,-0.024002
2025-10-14 05:43:35+00:00,26496.687234,18.648305,95.344480,-76.696175,-1202.134821,-0.126617
2025-10-14 05:43:36+00:00,26497.087357,55.668280,33.614161,22.054119,-1180.080702,-0.328536
2025-10-14 05:43:37+00:00,26497.497155,40.588253,19.453069,21.135184,-1158.945518,0.067464
2025-10-14 05:43:38+00:00,26497.912330,36.766893,20.580592,16.186301,-1142.759218,-0.177011
2025-10-14 05:43:39+00:00,26497.876778,59.162785,30.636504,28.526281,-1114.232937,0.243037
2025-10-14 05:43:40+00:00,26497.811700,31.655154,24.059471,7.595683,-1106.637254,-0.595702
2025-10-14 05:43:41+00:00,26497.292094,69.550782,29.259169,40.291613,-1066.345642,-0.359738
2025-10-14 05:43:42+00:00,26497.682021,28.086056,22.766208,5.319848,-1061.025793,-0.515024
2025-10-14 05:43:43+00:00,26496.703217,18.120219,39.183512,-21.063293,-1082.089086,-0.248917
2025-10-14 05:43:44+00:00,26496.559955,44.186543,114.240073,-70.053530,-1152.142616,-0.545290
2025-10-14 05:43:45+00:00,26496.442602,33.741015,40.836830,-7.095815,-1159.238431,0.066522
2025-10-14 05:43:46+00:00,26496.891052,18.690239,35.981466,-17.291227,-1176.529659,-0.223891
2025-10-14 05:43:47+00:00,26496.929620,34.931356,40.303630,-5.372274,-1181.901933,-0.188700
2025-10-14 05:43:48+00:00,26496.512923,21.480061,79.368234,-57.888173,-1239.790106,-0.121880
2025-10-14 05:43:49+00:00,26495.883315,33.318451,62.786165,-29.467714,-1269.257820,-0.670072
2025-10-14 05:43:50+00:00,26495.590747,23.973675,46.539344,-22.565668,-1291.823488,-0.664278
2025-10-14 05:43:51+00:00,26495.696153,27.430784,64.981238,-37.550455,-1329.373943,0.057972
2025-10-14 05:43:52+00:00,26495.775914,38.019630,87.759341,-49.739712,-1379.113655,-0.016445
2025-10-14 05:43:53+00:00,26495.735464,38.035811,28.103045,9.932766,-1369.180889,-0.863952
2025-10-14 05:43:54+00:00,26495.465885,17.649876,26.989797,-9.339921,-1378.520809,-0.826664
2025-10-14 05:43:55+00:00,26495.423409,16.752320,48.502299,-31.749979,-1410.270788,-0.814548
2025-10-14 05:43:56+00:00,26495.951362,15.433501,41.218482,-25.784981,-1436.055769,-0.346759
2025-10-14 05:43:57+00:00,26495.482758,27.035052,40.400099,-13.365047,-1449.420816,-0.887221
2025-10-14 05:43:58+00:00,26495.555087,42.541424,62.836972,-20.295549,-1469.716365,-0.851701
2025-10-14 05:43:59+00:00,26496.374301,20.073446,6.295782,13.777664,-1455.938702,-0.869256
2025-10-14 05:44:00+00:00,26496.681163,61.150111,35.730090,25.420021,-1430.518681,-0.569954
2025-10-14 05:44:01+00:00,26496.507518,104.210347,44.542320,59.668027,-1370.850654,-0.251052
2025-10-14 05:44:02+00:00,26496.863035,105.166613,55.237127,49.929486,-1320.921168,-0.248039
2025-10-14 05:44:03+00:00,26496.547410,74.528889,32.083423,42.445466,-1278.475702,-0.403668
2025-10-14 05:44:04+00:00,26496.593887,34.406983,15.688397,18.718586,-1259.757116,-0.010763
2025-10-14 05:44:05+00:00,26497.369700,48.647284,35.098402,13.548882,-1246.208234,0.240993
2025-10-14 05:44:06+00:00,26498.296315,62.495272,19.982327,42.512945,-1203.695289,-0.237657
2025-10-14 05:44:07+00:00,26497.511373,44.355323,20.222603,24.132720,-1179.562569,-0.388493
2025-10-14 05:44:08+00:00,26497.872803,38.508827,2.944139,35.564687,-1143.997882,0.018014
2025-10-14 05:44:09+00:00,26498.818851,59.063208,37.616112,21.447097,-1122.550785,-0.323559
2025-10-14 05:44:10+00:00,26498.576285,82.004632,26.177689,55.826942,-1066.723843,0.561277
2025-10-14 05:44:11+00:00,26498.716290,37.653044,26.203219,11.449826,-1055.274017,-0.059223
2025-10-14 05:44:12+00:00,26499.443556,138.591653,94.910274,43.681380,-1011.592638,0.631519
2025-10-14 05:44:13+00:00,26499.218099,27.191237,20.840409,6.350828,-1005.241810,-0.370269
2025-10-14 05:44:14+00:00,26499.441173,65.278744,47.373812,17.904932,-987.336878,0.017318
2025-10-14 05:44:15+00:00,26499.420220,32.454926,20.224555,12.230371,-975.106507,0.064378
2025-10-14 05:44:16+00:00,26498.518922,43.425221,26.140712,17.284509,-957.821998,0.312927
2025-10-14 05:44:17+00:00,26498.700757,47.472365,36.993724,10.478641,-947.343357,0.272150
2025-10-14 05:44:18+00:00,26498.630116,28.369717,14.666473,13.703244,-933.640114,0.452187
2025-10-14 05:44:19+00:00,26499.085194,52.147390,31.219273,20.928117,-912.711997,0.702558
2025-10-14 05:44:20+00:00,26500.084447,22.998373,17.941403,5.056970,-907.655027,0.651918
2025-10-14 05:44:21+00:00,26500.406115,63.456939,31.845651,31.611287,-876.043740,0.812297
2025-10-14 05:44:22+00:00,26500.227664,43.530429,46.804559,-3.274130,-879.317870,0.751389
2025-10-14 05:44:23+00:00,26500.437243,65.671649,56.498654,9.172995,-870.144875,0.621423
2025-10-14 05:44:24+00:00,26500.526998,32.544103,36.178088,-3.633984,-873.778859,0.692953
2025-10-14 05:44:25+00:00,26501.003156,57.526833,32.159696,25.367137,-848.411722,0.848659
2025-10-14 05:44:26+00:00,26500.311638,34.147255,18.412282,15.734973,-832.676749,0.936698
2025-10-14 05:44:27+00:00,26499.757356,54.336299,25.017800,29.318499,-803.358250,0.905277
2025-10-14 05:44:28+00:00,26498.795292,38.371905,34.579839,3.792066,-799.566184,0.906619
2025-10-14 05:44:29+00:00,26499.096816,24.008985,51.006620,-26.997636,-826.563819,0.935404
2025-10-14 05:44:30+00:00,26499.099136,31.576126,36.810970,-5.234844,-831.798663,0.911027
2025-10-14 05:44:31+00:00,26498.808331,17.842157,30.684845,-12.842688,-844.641351,0.864015
2025-10-14 05:44:32+00:00,26498.481004,41.665419,45.921838,-4.256419,-848.897771,0.933645
2025-10-14 05:44:33+00:00,26498.229993,22.324028,48.909089,-26.585061,-875.482831,0.800555
2025-10-14 05:44:34+00:00,26497.814317,11.765592,38.143530,-26.377939,-901.860770,0.619353
2025-10-14 05:44:35+00:00,26497.689982,23.417307,64.506330,-41.089022,-942.949793,0.712450
2025-10-14 05:44:36+00:00,26497.485658,29.365191,101.447950,-72.082760,-1015.032552,0.363704
2025-10-14 05:44:37+00:00,26498.172940,23.374172,41.699069,-18.324896,-1033.357449,0.425919
2025-10-14 05:44:38+00:00,26498.348332,16.890382,34.248351,-17.357969,-1050.715418,0.307073
2025-10-14 05:44:39+00:00,26497.982747,37.682135,63.323871,-25.641736,-1076.357154,0.121897
2025-10-14 05:44:40+00:00,26497.732450,15.405298,59.816460,-44.411162,-1120.768316,0.240495
2025-10-14 05:44:41+00:00,26498.326514,23.089258,72.441971,-49.352712,-1170.121029,-0.048699
